,tweet_id,timestamp,source,rating_numerator,rating_denominator,name,favorite_count,retweet_count,id,jpg_url,stage
453,802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,12.0,10.0,Marley,10085,2336,802952499103731712,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,
455,802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,12.0,10.0,Winnie,9959,2926,802572683846291456,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,
456,802323869084381190,2016-11-26 01:31:31,Twitter for iPhone,13.0,10.0,Severus,18124,6808,802323869084381190,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,
457,802265048156610565,2016-11-25 21:37:47,Twitter for iPhone,11.0,10.0,,7039,1573,802265048156610565,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,doggo
459,802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,12.0,10.0,Loki,10132,3040,802239329049477120,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,puppo
460,801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,12.0,10.0,Ronnie,8608,1992,801958328846974976,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,
461,801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,12.0,10.0,Wallace,9141,2391,801538201127157760,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,
462,801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,10.0,10.0,,6802,960,801285448605831168,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,
463,801167903437357056,2016-11-22 20:58:07,Twitter for iPhone,13.0,10.0,Milo,27386,6961,801167903437357056,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,
464,801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,12.0,10.0,Bones,8992,2429,801115127852503040,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,doggo
465,800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,12.0,10.0,Mauve,11701,3214,800751577355128832,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,
466,800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,11.0,10.0,Chef,14685,3495,800513324630806528,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,
467,800459316964663297,2016-11-20 22:02:27,Twitter for iPhone,12.0,10.0,,10538,2489,800459316964663297,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,pupper
469,800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,12.0,10.0,Doc,12456,3265,800388270626521089,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,floofer
470,800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,13.0,10.0,Peaches,17092,2980,800141422401830912,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,
471,800018252395122689,2016-11-19 16:49:49,Twitter for iPhone,11.0,10.0,,31768,15351,800018252395122689,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,doggo
473,799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,13.0,10.0,Sobe,9390,2506,799757965289017345,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,doggo
474,799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,12.0,10.0,Longfellow,8965,2213,799422933579902976,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,
475,799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,11.0,10.0,Jeffrey,11065,3227,799297110730567681,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,
476,799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,11.0,10.0,Mister,9058,2863,799063482566066176,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,
477,798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,12.0,10.0,Iroh,14712,5203,798933969379225600,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,
478,798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,11.0,10.0,Shadow,8246,1663,798925684722855936,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,
486,798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,13.0,10.0,Cooper,11548,2954,798209839306514432,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,
487,797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,12.0,10.0,,13018,3652,797971864723324932,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,pupper
488,797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,12.0,10.0,Cassie,16198,5656,797545162159308800,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,
489,797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,12.0,10.0,Pancake,22328,7726,797236660651966464,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,
490,796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,12.0,10.0,Tyr,8564,2198,796865951799083009,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,
491,796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,11.0,10.0,Romeo,13256,3562,796759840936919040,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,
492,796484825502875648,2016-11-09 22:49:15,Twitter for iPhone,12.0,10.0,,8472,2042,796484825502875648,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,doggo
493,796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,12.0,10.0,Snicku,12334,4861,796387464403357696,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,
495,796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,11.0,10.0,Ruby,36177,16628,796149749086875649,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,
496,796116448414461957,2016-11-08 22:25:27,Twitter for iPhone,11.0,10.0,,10139,2813,796116448414461957,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,
497,796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,12.0,10.0,Yogi,9469,2703,796080075804475393,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,
498,796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,13.0,10.0,Daisy,12071,4284,796031486298386433,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,
499,795464331001561088,2016-11-07 03:14:10,Twitter for iPhone,13.0,10.0,,55683,27728,795464331001561088,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,doggo
500,795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,12.0,10.0,Brody,11270,3323,795400264262053889,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,
501,795076730285391872,2016-11-06 01:33:58,Twitter for iPhone,11.0,10.0,Bailey,18139,6288,795076730285391872,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,
503,794926597468000259,2016-11-05 15:37:24,Twitter for iPhone,12.0,10.0,Mack,11492,2697,794926597468000259,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,
505,794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,12.0,10.0,Nimbus,10686,3088,794332329137291264,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,
506,794205286408003585,2016-11-03 15:51:10,Twitter for iPhone,14.0,10.0,Laika,10314,3895,794205286408003585,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,pupper
507,793962221541933056,2016-11-02 23:45:19,Twitter for iPhone,12.0,10.0,Maximus,18910,5711,793962221541933056,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,
508,793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,13.0,10.0,Clark,10295,2187,793845145112371200,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,
510,793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,12.0,10.0,Dobby,8926,1908,793601777308463104,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,
511,793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,12.0,10.0,Fiona,11953,2786,793500921481273345,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,
512,793286476301799424,2016-11-01 03:00:09,Twitter for iPhone,13.0,10.0,Moreton,27597,10723,793286476301799424,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,
513,793271401113350145,2016-11-01 02:00:14,Twitter for iPhone,12.0,10.0,Dave,9677,2763,793271401113350145,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,
514,793256262322548741,2016-11-01 01:00:05,Twitter for iPhone,12.0,10.0,,22350,9714,793256262322548741,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,
515,793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,13.0,10.0,Tucker,11780,3812,793241302385262592,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,
516,793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,11.0,10.0,Juno,11001,3338,793226087023144960,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,
517,793210959003287553,2016-10-31 22:00:04,Twitter for iPhone,10.0,10.0,Maude,9997,3301,793210959003287553,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,
518,793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,12.0,10.0,Lily,17063,6547,793195938047070209,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,puppo
519,793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,11.0,10.0,Newt,7740,2310,793180763617361921,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,
520,793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,12.0,10.0,Benji,10478,3238,793165685325201412,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,
521,793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,11.0,10.0,Nida,6909,1984,793150605191548928,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,
522,793135492858580992,2016-10-31 17:00:11,Twitter for iPhone,13.0,10.0,,7214,2893,793135492858580992,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,
523,793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,11.0,10.0,Robin,14202,4551,793120401413079041,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,
524,792913359805018113,2016-10-31 02:17:31,Twitter for iPhone,13.0,10.0,,16063,4715,792913359805018113,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,
525,792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,12.0,10.0,Bailey,12666,4964,792883833364439040,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,
526,792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,12.0,10.0,Monster,8209,1963,792773781206999040,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,
527,792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,12.0,10.0,BeBe,15128,4998,792394556390137856,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,
528,792050063153438720,2016-10-28 17:07:05,Twitter for iPhone,11.0,10.0,Remus,8029,2088,792050063153438720,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,
529,791672322847637504,2016-10-27 16:06:04,Twitter for iPhone,13.0,10.0,,13129,3661,791672322847637504,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,
530,791406955684368384,2016-10-26 22:31:36,Twitter for iPhone,12.0,10.0,Levi,14670,4797,791406955684368384,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,
531,791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,12.0,10.0,Mabel,9841,2963,791312159183634433,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,
533,790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,12.0,10.0,Misty,11089,2483,790987426131050500,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,
534,790946055508652032,2016-10-25 16:00:09,Twitter for iPhone,12.0,10.0,Betty,18601,5496,790946055508652032,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,puppo
536,790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,12.0,10.0,Mosby,9158,2203,790698755171364864,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,
537,790581949425475584,2016-10-24 15:53:19,Twitter for iPhone,11.0,10.0,Duke,22473,8183,790581949425475584,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,
538,790337589677002753,2016-10-23 23:42:19,Twitter for iPhone,12.0,10.0,Maggie,8740,2167,790337589677002753,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,
539,790277117346975746,2016-10-23 19:42:02,Twitter for iPhone,11.0,10.0,Bruce,14081,3732,790277117346975746,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,
540,789986466051088384,2016-10-23 00:27:05,Twitter for iPhone,12.0,10.0,Happy,10369,2704,789986466051088384,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,
541,789628658055020548,2016-10-22 00:45:17,Twitter for iPhone,13.0,10.0,Eli,8448,2080,789628658055020548,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,
542,789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,12.0,10.0,Brownie,7620,2279,789599242079838210,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,
543,789530877013393408,2016-10-21 18:16:44,Twitter for iPhone,12.0,10.0,Rizzy,13188,3942,789530877013393408,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,
544,789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,10.0,10.0,Stella,10196,3014,789268448748703744,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,
545,789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,12.0,10.0,Bo,10875,3244,789137962068021249,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,
546,788908386943430656,2016-10-20 01:03:11,Twitter for iPhone,11.0,10.0,Lucy,30653,14409,788908386943430656,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,
547,788765914992902144,2016-10-19 15:37:03,Twitter for iPhone,12.0,10.0,Butter,30658,12014,788765914992902144,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,
548,788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,11.0,10.0,Dexter,16060,5990,788412144018661376,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,
549,788178268662984705,2016-10-18 00:41:57,Twitter for iPhone,13.0,10.0,,8100,2488,788178268662984705,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,
550,788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,13.0,10.0,Leo,6865,1510,788150585577050112,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,
552,788039637453406209,2016-10-17 15:31:05,Twitter for iPhone,12.0,10.0,,6867,1535,788039637453406209,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,
553,787810552592695296,2016-10-17 00:20:47,Twitter for iPhone,11.0,10.0,Frank,9717,3540,787810552592695296,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,
554,787717603741622272,2016-10-16 18:11:26,Twitter for iPhone,13.0,10.0,Tonks,11416,3240,787717603741622272,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,puppo
555,787397959788929025,2016-10-15 21:01:17,Twitter for iPhone,11.0,10.0,Moose,12120,3300,787397959788929025,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,
556,787322443945877504,2016-10-15 16:01:13,Twitter for iPhone,10.0,10.0,Lincoln,8726,2032,787322443945877504,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,
557,786963064373534720,2016-10-14 16:13:10,Twitter for iPhone,12.0,10.0,Rory,29725,9327,786963064373534720,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,
558,786709082849828864,2016-10-13 23:23:56,Twitter for iPhone,75.0,10.0,Logan,20296,7069,786709082849828864,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,
559,786664955043049472,2016-10-13 20:28:35,Twitter for iPhone,12.0,10.0,,11957,2996,786664955043049472,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,
560,786595970293370880,2016-10-13 15:54:28,Twitter for iPhone,11.0,10.0,Dale,10497,3601,786595970293370880,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,
561,786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,13.0,10.0,Rizzo,12189,4072,786363235746385920,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,doggo
562,786233965241827333,2016-10-12 15:55:59,Twitter for iPhone,11.0,10.0,Mattie,17178,5571,786233965241827333,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,
564,785927819176054784,2016-10-11 19:39:28,Twitter for iPhone,12.0,10.0,Lucy,12696,3652,785927819176054784,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,
565,785872687017132033,2016-10-11 16:00:24,Twitter for iPhone,12.0,10.0,Rusty,7489,2130,785872687017132033,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,
566,785639753186217984,2016-10-11 00:34:48,Twitter for iPhone,10.0,10.0,Pinot,8735,2561,785639753186217984,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,doggo
567,785533386513321988,2016-10-10 17:32:08,Twitter for iPhone,11.0,10.0,Dallas,10183,2334,785533386513321988,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,
568,785264754247995392,2016-10-09 23:44:41,Twitter for iPhone,12.0,10.0,Doc,8128,1911,785264754247995392,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,
569,785170936622350336,2016-10-09 17:31:53,Twitter for iPhone,11.0,10.0,Hero,13491,5639,785170936622350336,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,
570,784826020293709826,2016-10-08 18:41:19,Twitter for iPhone,13.0,10.0,Rusty,11310,3712,784826020293709826,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,
571,784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,11.0,10.0,Frankie,10039,2970,784517518371221505,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,
572,784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,12.0,10.0,Stormy,6329,1491,784431430411685888,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,
573,783839966405230592,2016-10-06 01:23:05,Twitter for iPhone,13.0,10.0,Riley,33689,12643,783839966405230592,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,
574,783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,12.0,10.0,Mairi,8209,2269,783821107061198850,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,
575,783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,12.0,10.0,Loomis,11650,3737,783695101801398276,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,
576,783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,11.0,10.0,Finn,9468,2608,783466772167098368,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,
577,783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,13.0,10.0,Godi,18908,6441,783391753726550016,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,
579,783334639985389568,2016-10-04 15:55:06,Twitter for iPhone,12.0,10.0,Dave,32651,13616,783334639985389568,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,
580,783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,11.0,10.0,Earl,9112,2565,783085703974514689,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,
581,782969140009107456,2016-10-03 15:42:44,Twitter for iPhone,12.0,10.0,Cali,26949,8521,782969140009107456,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,
582,782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,11.0,10.0,Deacon,8310,1604,782747134529531904,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,doggo
583,782722598790725632,2016-10-02 23:23:04,Twitter for iPhone,10.0,10.0,Penny,19250,6238,782722598790725632,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,
584,782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,11.0,10.0,Timmy,8694,2184,782598640137187329,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,
585,782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,12.0,10.0,Sampson,18630,6470,782305867769217024,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,doggo
587,781955203444699136,2016-09-30 20:33:43,Twitter for iPhone,11.0,10.0,Chipson,12357,3920,781955203444699136,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,
588,781661882474196992,2016-09-30 01:08:10,Twitter for iPhone,5.0,10.0,,11634,3129,781661882474196992,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,
589,781524693396357120,2016-09-29 16:03:01,Twitter for iPhone,12.0,10.0,,23163,6426,781524693396357120,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,
590,781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,11.0,10.0,Oakley,9428,2458,781251288990355457,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,
591,781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,10.0,10.0,,10895,3168,781163403222056960,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,
592,780931614150983680,2016-09-28 00:46:20,Twitter for iPhone,13.0,10.0,,24192,8536,780931614150983680,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,puppo
593,780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,10.0,10.0,Dash,8033,2328,780858289093574656,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,
594,780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,11.0,10.0,Koda,6141,1505,780800785462489090,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,
595,780601303617732608,2016-09-27 02:53:48,Twitter for iPhone,12.0,10.0,Hercules,13525,3839,780601303617732608,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,
596,780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,12.0,10.0,,7040,2032,780543529827336192,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,
599,780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,11.0,10.0,Bear,5892,1224,780459368902959104,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,
600,780192070812196864,2016-09-25 23:47:39,Twitter for iPhone,11.0,10.0,,9712,2589,780192070812196864,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,
601,779834332596887552,2016-09-25 00:06:08,Twitter for iPhone,11.0,10.0,Scout,21252,8237,779834332596887552,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,
602,779377524342161408,2016-09-23 17:50:56,Twitter for iPhone,12.0,10.0,,9831,3613,779377524342161408,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,pupper
603,779123168116150273,2016-09-23 01:00:13,Twitter for iPhone,12.0,10.0,Reggie,13206,4207,779123168116150273,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,
604,779056095788752897,2016-09-22 20:33:42,Twitter for iPhone,13.0,10.0,,16500,5247,779056095788752897,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,
605,778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,11.0,10.0,Jay,22342,8437,778990705243029504,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,
606,778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,11.0,10.0,Mya,7717,1562,778748913645780993,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,
607,778650543019483137,2016-09-21 17:42:10,Twitter for iPhone,10.0,10.0,Strider,6430,1729,778650543019483137,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,
608,778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,11.0,10.0,Penny,5177,1176,778624900596654080,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,
609,778408200802557953,2016-09-21 01:39:11,Twitter for iPhone,14.0,10.0,,15135,5023,778408200802557953,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,
611,778383385161035776,2016-09-21 00:00:35,Twitter for iPhone,13.0,10.0,Nala,6515,1271,778383385161035776,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,
612,778286810187399168,2016-09-20 17:36:50,Twitter for iPhone,11.0,10.0,Stanley,11576,3836,778286810187399168,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,
613,778039087836069888,2016-09-20 01:12:28,Twitter for iPhone,12.0,10.0,,9417,3065,778039087836069888,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,pupper
614,778027034220126208,2016-09-20 00:24:34,Twitter for iPhone,27.0,10.0,Sophie,7320,1885,778027034220126208,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,
615,777885040357281792,2016-09-19 15:00:20,Twitter for iPhone,3.0,10.0,Wesley,7078,1893,777885040357281792,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,
616,777684233540206592,2016-09-19 01:42:24,Twitter for iPhone,12.0,10.0,,12518,3403,777684233540206592,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,
618,777621514455814149,2016-09-18 21:33:11,Twitter for iPhone,12.0,10.0,Derek,9742,2910,777621514455814149,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,
619,777189768882946048,2016-09-17 16:57:35,Twitter for iPhone,12.0,10.0,Jeffrey,15921,4999,777189768882946048,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,
621,776813020089548800,2016-09-16 16:00:31,Twitter for iPhone,12.0,10.0,Solomon,5444,1405,776813020089548800,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,
622,776477788987613185,2016-09-15 17:48:25,Twitter for iPhone,11.0,10.0,Huck,9858,3249,776477788987613185,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,pupper
623,776218204058357768,2016-09-15 00:36:55,Twitter for iPhone,13.0,10.0,,33345,18497,776218204058357768,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,floofer
624,776201521193218049,2016-09-14 23:30:38,Twitter for iPhone,10.0,10.0,,10681,2919,776201521193218049,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,
625,776113305656188928,2016-09-14 17:40:06,Twitter for iPhone,11.0,10.0,Sampson,13102,5068,776113305656188928,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,pupper
626,776088319444877312,2016-09-14 16:00:49,Twitter for iPhone,10.0,10.0,,2045,179,776088319444877312,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,
628,775842724423557120,2016-09-13 23:44:54,Twitter for iPhone,12.0,10.0,Blue,13022,3116,775842724423557120,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,
629,775733305207554048,2016-09-13 16:30:07,Twitter for iPhone,11.0,10.0,Anakin,15413,4627,775733305207554048,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,doggo
